#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:felidae_atp8" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:felidae_atp8" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:felidae_atp8" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.felidae_atp8" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:felidae_atp8" name="distribution" x="@birthRate.t:felidae_atp8">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:felidae_atp8" name="distribution">
#            <parameter id="kappa1.s:felidae_atp8" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:felidae_atp8" name="distribution">
#            <parameter id="kappa2.s:felidae_atp8" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@felidae_atp8" id="treeLikelihood.felidae_atp8" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:felidae_atp8">
#            <siteModel id="SiteModel.s:felidae_atp8" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:felidae_atp8" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:felidae_atp8" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:felidae_atp8" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:felidae_atp8" kappa1="@kappa1.s:felidae_atp8" kappa2="@kappa2.s:felidae_atp8" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies data="@felidae_atp8" id="empiricalFreqs.s:felidae_atp8" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:felidae_atp8" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:felidae_atp8" name="clock.rate" spec="beast.core.parameter.RealParameter">0.02</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa1	kappa2
5023000	-380.83199488533376	-344.5615738213837	-36.27042106395006	-344.5615738213837	5.851095654772552	-24.494733029972245	0.5100320870634957	39.6139198667093	14.114015212845695
5024000	-382.66805479550464	-348.2000074102862	-34.46804738521843	-348.2000074102862	5.456092780227827	-23.251237402835326	0.8578584882513872	32.0742436090926	14.114015212845695
5025000	-380.87946751611986	-345.8333407677105	-35.04612674840934	-345.8333407677105	6.386187642311365	-24.078660489261956	0.25588797854859247	29.084460589727	14.114015212845695
5026000	-388.00646081231827	-355.1663491481795	-32.84011166413875	-355.1663491481795	5.9296327395314	-21.69539726645502	0.4330031419081907	29.084460589727	15.368575559976954
5027000	-382.4094134411963	-347.0297508239884	-35.379662617207885	-347.0297508239884	8.231623330903775	-24.234948219524156	0.44498030349264334	29.084460589727	15.368575559976954
5028000	-382.2784511186353	-347.21450808229275	-35.063943036342536	-347.21450808229275	6.905811875470336	-24.27899219619912	0.21979514650107743	29.084460589727	12.897749368233738
5029000	-380.1327301171872	-347.1660658537664	-32.96666426342078	-347.1660658537664	5.907785800616419	-22.18171342327737	0.438878856591729	29.084460589727	12.897749368233738
5030000	-382.59310378753156	-349.8258602064431	-32.767243581088465	-349.8258602064431	6.475604851356251	-21.98229274094505	0.39651948761870404	29.084460589727	12.897749368233738
5031000	-389.2231215138044	-356.7092057489771	-32.51391576482728	-356.7092057489771	4.550644645208074	-22.06318307493846	0.3844300987119583	29.084460589727	10.857997757278596
5032000	-387.7543523515562	-353.5368054485175	-34.21754690303866	-353.5368054485175	7.021735219111838	-23.766814213149836	0.6949380000197759	29.084460589727	10.857997757278596
5033000	-377.1373209787224	-346.27548907287587	-30.861831905846554	-346.27548907287587	5.102311683231118	-20.75123140674905	0.6042153341647836	25.347018674043337	10.857997757278596
5034000	-384.54765701511633	-348.64555957649844	-35.90209743861787	-348.64555957649844	7.590009285087975	-25.996076308287456	0.6562777846338925	23.277287100720155	10.857997757278596
5035000	-383.377532368785	-352.08219027448604	-31.295342094298984	-352.08219027448604	4.696966585279865	-21.138101745854865	0.5955881771285921	25.837186845517888	10.857997757278596
5036000	-379.61284955839363	-347.9626461604771	-31.650203397916552	-347.9626461604771	5.0904287795791845	-21.492963049472433	0.30419044594662736	25.837186845517888	10.857997757278596
5037000	-383.0376489066287	-350.69329231860377	-32.344356588024915	-350.69329231860377	5.516825700159073	-22.187116239580796	0.5870893793483232	25.837186845517888	10.857997757278596
5038000	-381.17815795736203	-351.1777116671255	-30.00044629023655	-351.1777116671255	5.488722517616216	-20.559943301408666	0.7179296829420146	19.028654565296197	10.857997757278596
5039000	-383.616793472498	-353.47964548170506	-30.137147990792904	-353.47964548170506	4.955887168502473	-20.75054021807139	0.696693344385092	19.028654565296197	10.550684406867246
5040000	-381.515985921609	-345.77513926571567	-35.74084665589333	-345.77513926571567	6.461794031390773	-23.071550638435433	0.5248550860047544	38.900077163138135	21.700583651212458
5041000	-379.2135088577459	-344.8478548911471	-34.365653966598835	-344.8478548911471	5.3970659557162	-21.69635794914094	0.30688048128106	38.900077163138135	21.700583651212458
5042000	-392.323745145711	-349.80239036188806	-42.52135478382292	-349.80239036188806	7.991480460391019	-27.080412591594555	0.18835468157957108	98.02754508037278	21.700583651212458
5043000	-387.21087478630375	-348.4536986732226	-38.75717611308112	-348.4536986732226	5.399860401340346	-21.916006406871958	0.5531225061531884	98.02754508037278	37.92503651784511
5044000	-387.0251791192582	-348.0697152833088	-38.95546383594939	-348.0697152833088	5.356967888882048	-23.324278136514234	0.6706441649978583	66.94372553632668	37.92503651784511
5045000	-384.14583569138495	-345.69832745338823	-38.4475082379967	-345.69832745338823	5.726656032231617	-22.816322538561543	0.7012237930851778	66.94372553632668	37.92503651784511
5046000	-383.01361836908364	-343.27504084383355	-39.73857752525009	-343.27504084383355	7.743157104654304	-24.107391825814943	0.41566109159654	66.94372553632668	37.92503651784511
5047000	-384.03487850160866	-343.8378729987288	-40.19700550287986	-343.8378729987288	8.712524549982	-24.56581980344471	0.4220378564759872	66.94372553632668	37.92503651784511
5048000	-388.5437504012225	-351.4498879398689	-37.09386246135355	-351.4498879398689	5.651295066016785	-21.4626767619184	0.4970817536793301	66.94372553632668	37.92503651784511
5049000	-381.5781490340931	-342.69887984986275	-38.87926918423035	-342.69887984986275	7.150122244566397	-23.248083484795202	0.5150639699222075	66.94372553632668	37.92503651784511
5050000	-386.9184582526336	-349.9642835676571	-36.954174684976536	-349.9642835676571	6.377151398296821	-23.74914331975292	0.3130370402289315	66.94372553632668	13.551209751367448
5051000	-382.73409225225635	-345.558830303676	-37.1752619485803	-345.558830303676	5.203049549963609	-22.922860060356655	0.45776664008781637	66.94372553632668	21.901011840970742
5052000	-380.99322553946644	-342.2259446273319	-38.76728091213455	-342.2259446273319	7.23262754503104	-24.514879023910915	0.26555023870900807	66.94372553632668	21.901011840970742
5053000	-384.44344840735596	-351.1877179978935	-33.25573040946246	-351.1877179978935	5.61860688077683	-20.16429290085832	0.6051197203027368	45.00267878225122	21.901011840970742
5054000	-382.0318599911479	-346.3526639672036	-35.679196023944264	-346.3526639672036	6.1059735017987204	-23.17725935748953	0.47637978971365064	36.254388117083906	21.901011840970742
5055000	-379.816318177398	-347.55007102214137	-32.26624715525659	-347.55007102214137	6.1445284184372575	-22.7819595094491	0.3241370080461414	22.63784777403806	8.93344559457805
5056000	-381.4858009747861	-350.7864967449132	-30.699304229872897	-350.7864967449132	5.234555684469254	-21.215016584065403	0.5386989249626389	22.63784777403806	8.93344559457805
5057000	-388.45239698284956	-353.0033787050681	-35.44901827778146	-353.0033787050681	6.958919128137488	-25.964730631973968	0.6475469165028808	22.63784777403806	8.93344559457805
5058000	-380.50183015495645	-350.7459287969359	-29.755901358020555	-350.7459287969359	5.013527509488458	-20.27161371221306	0.6273969518167593	22.63784777403806	8.93344559457805
5059000	-385.3457399322546	-351.4859994109097	-33.85974052134493	-351.4859994109097	6.443883442085326	-24.957881297821245	0.5668229389786927	17.523941956230512	8.93344559457805
5060000	-381.86532922743265	-350.750754207916	-31.114575019516693	-350.750754207916	4.931138281215892	-21.558960527122146	0.3603621679352707	17.523941956230512	12.664649753909746
5061000	-389.1075857121898	-353.5663076604774	-35.54127805171245	-353.5663076604774	7.258204933608799	-25.985663559317903	0.43176526053105574	17.523941956230512	12.664649753909746
5062000	-385.975169519228	-354.9140825934626	-31.06108692576546	-354.9140825934626	5.879882133552629	-21.50547243337091	0.6072802508803301	17.523941956230512	12.664649753909746
5063000	-385.78558778820866	-354.47393304573427	-31.311654742474378	-354.47393304573427	7.644113732382726	-23.53739127608964	0.5131776588344843	17.523941956230512	4.264464222184153
5064000	-381.1275356172801	-349.0060558727052	-32.121479744574934	-349.0060558727052	5.930733692542538	-23.352677835222245	0.4160928897254475	17.523941956230512	8.274666509761792
5065000	-385.28583843016463	-351.3616246078839	-33.92421382228068	-351.3616246078839	7.256193950836385	-24.05332623244398	0.33312318938046015	27.228231294833044	8.635397370919739
5066000	-384.3149493284278	-348.0332697655552	-36.28167956287262	-348.0332697655552	7.083126865077649	-26.41079197303592	0.6382065698876848	27.228231294833044	8.635397370919739
5067000	-383.7454221990333	-349.0111730539451	-34.734249145088285	-349.0111730539451	7.808547516127744	-24.863361555251586	0.5987195628469612	27.228231294833044	8.635397370919739
5068000	-380.80027050394676	-347.1770041542663	-33.623266349680485	-347.1770041542663	7.354013989998214	-23.752378759843786	0.3112196656786634	27.228231294833044	8.635397370919739
5069000	-387.78195402504195	-351.7468025911517	-36.03515143389026	-351.7468025911517	7.093176137842083	-25.214332720822185	0.31482523887089225	27.228231294833044	14.237728359950507
5070000	-383.6037970957851	-348.17470625145694	-35.42909084432816	-348.17470625145694	6.27366003954706	-24.608272131260076	0.25628711347691974	27.228231294833044	14.237728359950507
5071000	-384.57912441590446	-348.50906244983173	-36.07006196607274	-348.50906244983173	7.985457668373835	-25.556617971417527	0.37826057013728986	27.228231294833044	12.219559696710732
5072000	-385.34612459586856	-353.81458606010193	-31.531538535766657	-353.81458606010193	6.380047483782064	-21.018094541111445	0.5267684351729993	27.228231294833044	12.219559696710732
5073000	-383.7510763365406	-349.31399524846904	-34.437081088071594	-349.31399524846904	7.140507354756945	-24.298231957517302	0.29579284589803145	27.228231294833044	10.0317966760026
5074000	-379.53662443437094	-345.5482864793599	-33.98833795501105	-345.5482864793599	6.529300691993828	-23.849488824456753	0.2690597911240473	27.228231294833044	10.0317966760026
5075000	-382.6177247195229	-347.9600757116226	-34.657649007900304	-347.9600757116226	7.286536391367928	-24.51879987734601	0.3179901084206432	27.228231294833044	10.0317966760026
5076000	-383.5992445824809	-349.88939438953764	-33.709850192943264	-349.88939438953764	5.639824703900938	-23.090713037448808	0.5375757524762165	32.90719988090749	10.0317966760026
5077000	-385.22829484586373	-350.9536358599812	-34.2746589858825	-350.9536358599812	7.407153901371744	-24.044725862540666	0.39659961242797753	28.244155914657448	10.0317966760026
5078000	-379.8692391468351	-344.7331123709431	-35.136126775892045	-344.7331123709431	7.023358308422789	-24.053676955168353	0.43325931294690223	28.244155914657448	15.450723433242048
5079000	-392.6279269415507	-353.67406281240454	-38.95386412914615	-353.67406281240454	7.722560606668819	-26.566247283095123	0.2387546753247596	49.56747269513445	14.027243899011149
5080000	-386.9302783769741	-349.3835080433307	-37.54677033364342	-349.3835080433307	7.317089618298077	-25.159153487592395	0.3398332177471212	49.56747269513445	14.027243899011149
5081000	-384.47088247142995	-346.64452691696823	-37.826355554461735	-346.64452691696823	7.576111402609932	-25.438738708410703	0.28896747745528456	49.56747269513445	14.027243899011149
5082000	-383.28502768382	-350.4996656629975	-32.7853620208225	-350.4996656629975	4.527162057797652	-20.39774517477147	0.46814183340177695	49.56747269513445	14.027243899011149
5083000	-384.9354514123449	-347.5805697222296	-37.3548816901153	-347.5805697222296	7.506131719258677	-24.967264844064267	0.2420872381284838	49.56747269513445	14.027243899011149
5084000	-380.8694404147742	-345.83873596935734	-35.03070444541689	-345.83873596935734	6.230930593328568	-22.643087599365856	0.41728466146374704	49.56747269513445	14.027243899011149
5085000	-383.3725360829675	-345.46257738533376	-37.90995869763373	-345.46257738533376	8.47982872560031	-25.522341851582706	0.44530830564407575	49.56747269513445	14.027243899011149
5086000	-386.3239178990859	-348.6502460137222	-37.67367188536374	-348.6502460137222	7.0826685567449	-25.286055039312707	0.40180429293934306	49.56747269513445	14.027243899011149
5087000	-382.51445090742124	-346.07521769401126	-36.439233213409956	-346.07521769401126	6.660954967594089	-24.051616367358925	0.5612198515843696	49.56747269513445	14.027243899011149
5088000	-384.6387835421302	-349.04047255043685	-35.598310991693396	-349.04047255043685	6.496732453443652	-23.210694145642364	0.39416814666393357	49.56747269513445	14.027243899011149
5089000	-384.54125946678954	-348.7957114910059	-35.745547975783666	-348.7957114910059	6.443586749814196	-26.30940928476745	0.5888294192133938	21.37523355936524	9.376645222662397
5090000	-385.6659522216416	-350.4588781864216	-35.20707403521998	-350.4588781864216	6.894546281552697	-25.770935344203767	0.5061965895828434	21.37523355936524	9.376645222662397
5091000	-379.0248017480018	-347.70693502135504	-31.317866726646766	-347.70693502135504	5.811108018434188	-21.88172803563055	0.5864332984929432	21.37523355936524	9.376645222662397
5092000	-380.38646305464243	-347.48139274240356	-32.905070312238884	-347.48139274240356	7.148386300845804	-23.496907144852663	0.34859905816901743	21.118586095644957	9.376645222662397
5093000	-380.76514660490636	-347.1805069740089	-33.584639630897485	-347.1805069740089	6.587435620671493	-24.104157644153208	0.4918395265424793	21.118586095644957	9.75989492418453
5094000	-387.2870538757479	-350.3081831115771	-36.97887076417083	-350.3081831115771	6.695081409117519	-25.16438965331426	0.24551668364179544	51.83391198970298	9.75989492418453
5095000	-381.96405222680556	-344.1893534541614	-37.77469877264419	-344.1893534541614	6.579685751882782	-24.13968478082686	0.5865486031112042	51.83391198970298	23.262446255429193
5096000	-386.036935731815	-348.0431445550141	-37.99379117680085	-348.0431445550141	6.824653079210887	-25.213519326143576	0.413944200413397	51.83391198970298	15.916962059522636
5097000	-383.922073556679	-348.68756375389376	-35.234509802785226	-348.68756375389376	5.79000261722673	-22.586625783212114	0.32624199334461357	51.83391198970298	14.949438803849446
5098000	-392.26318029908987	-350.5090982859388	-41.754082013151056	-350.5090982859388	8.186028358586002	-29.106197993577943	0.5763102692883735	51.83391198970298	14.949438803849446
5099000	-384.55782393201713	-347.7249816058594	-36.832842326157746	-347.7249816058594	9.449878521479812	-24.184958306584633	0.3588127116004603	51.83391198970298	14.949438803849446
5100000	-387.85096268304	-348.89424879666484	-38.956713886375134	-348.89424879666484	6.910779908426645	-24.817095895671706	0.5945626752900377	51.83391198970298	28.606455492591724
5101000	-386.07591485785264	-345.9089270942547	-40.16698776359795	-345.9089270942547	8.823693464071644	-27.1353380811932	0.2911538806562982	51.83391198970298	17.873557926446974
5102000	-385.6378358474657	-345.8034851042125	-39.8343507432532	-345.8034851042125	8.885832927725433	-26.80270106084845	0.23118041344848367	51.83391198970298	17.873557926446974
5103000	-385.1902355085325	-345.32058832110863	-39.8696471874239	-345.32058832110863	7.302642199972137	-26.837997505019153	0.529361852407856	51.83391198970298	17.873557926446974
5104000	-382.4211070547456	-346.2548546635409	-36.16625239120469	-346.2548546635409	6.056152354691206	-23.51470679263739	0.4609143321178351	45.34919542357728	17.873557926446974
5105000	-384.3121359519583	-351.10827852214163	-33.20385742981665	-351.10827852214163	5.663654195144984	-21.405418718357026	0.40569420851992405	33.063810474245344	17.873557926446974
5106000	-385.0116376992478	-350.6088267465986	-34.40281095264917	-350.6088267465986	7.191883083585275	-22.604372241189544	0.3277881023313715	33.063810474245344	17.873557926446974
5107000	-381.31800278620193	-347.2055256635435	-34.11247712265846	-347.2055256635435	5.275287399874049	-22.314038411198837	0.6484962610969542	33.063810474245344	17.873557926446974
5108000	-381.86196693472914	-349.15268226884535	-32.70928466588376	-349.15268226884535	5.293963854397626	-20.910845954424133	0.6020618127592993	33.063810474245344	17.873557926446974
5109000	-385.27032142881126	-346.00393963097946	-39.26638179783181	-346.00393963097946	6.752178521148413	-22.099523319718305	0.38645811844734296	98.8011859682149	42.34027776221631
5110000	-384.690799817171	-344.2463825912244	-40.444417225946616	-344.2463825912244	6.7229852287375	-23.277558747833112	0.5364304311260375	98.8011859682149	42.34027776221631
5111000	-387.00390819799145	-346.60554668092504	-40.39836151706642	-346.60554668092504	7.335092693321571	-25.04194649183648	0.32884811032109756	98.8011859682149	20.68925364535109
5112000	-386.91576297869534	-348.86680128812804	-38.04896169056729	-348.86680128812804	6.202650785601352	-22.692546665337346	0.4636333406722467	98.8011859682149	20.68925364535109
5113000	-394.96380234092044	-352.29392491912023	-42.66987742180021	-352.29392491912023	6.59305977607445	-27.313462396570262	0.5652927434284598	98.8011859682149	20.68925364535109
5114000	-384.8878960064233	-345.500036330613	-39.38785967581031	-345.500036330613	6.968732659836439	-24.094561281395464	0.46457647010089653	98.8011859682149	20.126838687823103
5115000	-388.96846900410253	-349.18404998190846	-39.784419022194086	-349.18404998190846	6.312550162507609	-24.49112062777924	0.8359538363772488	98.8011859682149	20.126838687823103
5116000	-389.29401876304	-346.7927455405027	-42.501273222537314	-346.7927455405027	8.452197477139174	-27.207974828122463	0.3263543750343104	98.8011859682149	20.126838687823103
5117000	-393.6955496170581	-351.2328608754605	-42.46268874159754	-351.2328608754605	8.036352018491396	-26.271195175604333	0.28239100132425293	98.8011859682149	29.257697876936938
5118000	-385.2334283218243	-343.09838071029895	-42.13504761152534	-343.09838071029895	7.899245099883988	-25.94355404553213	0.23849054822104626	98.8011859682149	29.257697876936938
5119000	-385.1334077099194	-346.84866301462364	-38.2847446952958	-346.84866301462364	6.71669557387479	-24.144211539161972	0.7975928815524488	50.84187011177582	29.257697876936938
5120000	-383.8389207134012	-346.2257441307397	-37.61317658266146	-346.2257441307397	6.990448946770982	-24.01550618242508	0.3124522908717874	41.91779533267208	29.257697876936938
5121000	-383.38329004569033	-347.4964668058379	-35.88682323985246	-347.4964668058379	6.43737779624014	-21.480893985261964	0.6056618977169869	55.19459536895968	29.573756766780274
5122000	-392.34393104602515	-354.16972555246224	-38.17420549356292	-354.16972555246224	7.396560736987288	-25.17325047612335	0.3805754490321688	58.301744694704325	15.015322342529032
5123000	-383.95954674616917	-346.96638493445414	-36.993161811715055	-346.96638493445414	6.232056814202476	-22.81859592386554	0.2801978358530193	58.301744694704325	25.238539715667795
5124000	-382.08914160142757	-346.1917890285053	-35.89735257292225	-346.1917890285053	5.7979938907999715	-21.722786685072737	0.3874956104754991	58.301744694704325	25.238539715667795
5125000	-393.3404092709295	-357.967179613014	-35.37322965791546	-357.967179613014	5.66955209049539	-23.103565085481208	0.4435399747898685	58.301744694704325	10.369418390917394
5126000	-382.1336429356026	-344.2201096944278	-37.91353324117485	-344.2201096944278	7.28088174868001	-23.74969266908582	0.28749681688304457	59.24500386036013	24.636931357430022
5127000	-382.16657486033773	-344.51972814909334	-37.64684671124441	-344.51972814909334	7.395694736899902	-23.48300613915538	0.4562376662590139	59.24500386036013	24.636931357430022
5128000	-384.10968463852805	-347.98847194346183	-36.12121269506621	-347.98847194346183	5.156381953530824	-21.95737212297718	0.3569762233663069	59.24500386036013	24.636931357430022
5129000	-390.714669703757	-353.3533049309158	-37.36136477284124	-353.3533049309158	5.116146281011029	-23.19752420075221	0.3618349241636474	59.24500386036013	24.636931357430022
5130000	-379.58808861515126	-346.83629775146716	-32.751790863684114	-346.83629775146716	4.475695417743971	-18.874675820320086	0.5895992766639129	53.74182459423666	24.636931357430022
5131000	-390.288208872368	-350.49665359866395	-39.791555273704034	-350.49665359866395	7.20148083550008	-24.447606515097206	0.2695106257453485	86.75261921398227	24.636931357430022
5132000	-388.0995788158997	-350.29150930290587	-37.80806951299383	-350.29150930290587	8.059894324043274	-23.403273925445802	0.29496744348073395	64.20322879930758	24.636931357430022
5133000	-380.7736069863669	-342.594726191273	-38.17888079509387	-342.594726191273	7.566719483805907	-23.77408520754584	0.3516731552082623	64.20322879930758	24.636931357430022
5134000	-382.76582604155857	-345.2235374835475	-37.542288558011066	-345.2235374835475	6.655019068258436	-23.137492970463036	0.42454684438860796	64.20322879930758	24.636931357430022
5135000	-387.5167519794354	-348.79974183982966	-38.71701013960573	-348.79974183982966	5.776607767876984	-24.312214552057704	0.3072328591869445	64.20322879930758	24.636931357430022
5136000	-382.54687798099184	-346.9061985194808	-35.640679461511	-346.9061985194808	5.057501148470624	-21.235883873962973	0.49896502309046525	64.20322879930758	24.636931357430022
5137000	-385.96220862539104	-350.7495802030699	-35.21262842232112	-350.7495802030699	6.2952447834306415	-20.807832834773087	0.39684036588559907	64.20322879930758	24.636931357430022
5138000	-385.2186323108399	-345.99215408729367	-39.22647822354621	-345.99215408729367	7.244814129249402	-24.821682635998183	0.2428199799158352	64.20322879930758	24.636931357430022
5139000	-382.3912899669428	-347.16659725190897	-35.224692715033804	-347.16659725190897	5.954462069228472	-20.705045335852745	0.5827610492424604	64.20322879930758	25.831410356121683
5140000	-382.909939689227	-344.86180684781914	-38.04813284140783	-344.86180684781914	6.577877013755083	-23.52848546222677	0.35212895272202405	64.20322879930758	25.831410356121683
5141000	-383.9019953029982	-346.8215164352377	-37.08047886776051	-346.8215164352377	6.562050462869435	-23.358578528234425	0.5256557149127793	48.93115743403081	25.831410356121683
5142000	-391.05358644981544	-348.9042048953177	-42.14938155449774	-348.9042048953177	7.761050190598894	-24.76069515875923	0.43105570345604116	153.0847970839502	25.831410356121683
5143000	-389.6832599692154	-345.00397864958717	-44.67928131962822	-345.00397864958717	8.150041489513184	-25.362876908828426	0.4275250302327466	153.0847970839502	53.1475329821466
5144000	-391.6095457607601	-347.35983919001575	-44.24970657074435	-347.35983919001575	7.893364484731935	-25.298091508932572	0.3108601109220091	126.15054337848652	59.184016166822616
5145000	-390.06644944139543	-348.75195251761346	-41.314496923781974	-348.75195251761346	6.041964681327866	-22.3628818619702	0.41707895656154587	126.15054337848652	59.184016166822616
5146000	-387.3244533162644	-347.87540852570334	-39.44904479056107	-347.87540852570334	6.285803942391555	-21.572416625924564	0.3160252344990216	91.55226945034258	59.184016166822616
5147000	-390.3516327611641	-348.5496896566446	-41.801943104519516	-348.5496896566446	7.464647904131606	-23.891583796460065	0.3234325041849413	106.37592174681004	50.53783673778016
5148000	-389.025725905403	-344.73831258392363	-44.287413321479406	-344.73831258392363	9.42940298717966	-26.828044549953564	0.1686562867586921	116.03441799004311	38.686097087293206
5149000	-385.0858074903434	-345.4110147640557	-39.674792726287734	-345.4110147640557	7.144643295172121	-24.31654257410655	0.38581375943595786	60.075875811794475	38.686097087293206
5150000	-380.34954979328427	-344.10589448549865	-36.2436553077856	-344.10589448549865	6.913615658626041	-22.829319370348323	0.41601541812275555	60.075875811794475	17.46948611351462
5151000	-380.1364644259932	-343.9962409793885	-36.140223446604715	-343.9962409793885	6.663126270141438	-23.2126068364036	0.34499102130041465	50.87536658617336	17.46948611351462
5152000	-385.0827886479287	-345.9882334496009	-39.094555198327804	-345.9882334496009	8.319328276345082	-25.52715013465741	0.305502598608724	61.67180498846833	18.072300614428027
5153000	-382.57357757892987	-346.460675001561	-36.11290257736887	-346.460675001561	5.9461182327670565	-22.545497513698482	0.4076772663360197	61.67180498846833	18.072300614428027
5154000	-382.7116740384333	-344.4019280685335	-38.30974596989979	-344.4019280685335	9.026106259229227	-24.742340906229394	0.4564461647154387	61.67180498846833	18.072300614428027
5155000	-385.85307148563754	-347.064206885311	-38.78886460032649	-347.064206885311	7.873901465175863	-26.271827079838456	0.5257306084237763	42.83186554712663	18.072300614428027
5156000	-380.08515656561644	-346.7087865067115	-33.376370058904946	-346.7087865067115	4.664384808856157	-20.859332538416915	0.4072587173137473	42.83186554712663	18.072300614428027
5157000	-377.4402023396208	-345.421151331451	-32.0190510081698	-345.421151331451	4.935792843871654	-19.502013487681765	0.5283805486156142	42.83186554712663	18.072300614428027
5158000	-378.27234120809675	-342.26475595485283	-36.0075852532439	-342.26475595485283	6.839160386541557	-23.365362994615325	0.35979539041974967	42.83186554712663	19.115660087886802
5159000	-382.12092414657275	-345.11229011105	-37.00863403552272	-345.11229011105	8.177462285016178	-24.36641177689414	0.330942228931157	42.83186554712663	19.115660087886802
5160000	-379.8719221302503	-347.37513949877166	-32.496782631478645	-347.37513949877166	4.977518169986291	-20.24661738672435	0.6211692985281944	42.83186554712663	15.983765230264249
5161000	-384.27717112370976	-346.48639763960574	-37.790773484104015	-346.48639763960574	9.074794407803397	-25.451361355716426	0.3081308319293554	44.23179783138908	15.983765230264249
5162000	-382.1455424637132	-345.94773889337273	-36.197803570340476	-345.94773889337273	6.873127617043385	-23.858391441952886	0.39714355195950074	44.23179783138908	15.983765230264249
5163000	-388.7280241670563	-354.08931371224213	-34.63871045481415	-354.08931371224213	6.431790250995705	-23.626329611447385	0.4686610132831951	44.23179783138908	7.983686677293927
5164000	-383.30997995531993	-345.36274762051653	-37.94723233480339	-345.36274762051653	8.244500296236886	-25.396390440270658	0.3174443981997904	44.23179783138908	17.623426377714885
5165000	-386.36225897742503	-346.5888675714352	-39.77339140598984	-346.5888675714352	7.627576174268769	-27.222549511457114	0.1958716050522147	44.23179783138908	17.623426377714885
5166000	-383.201361897317	-346.24006776874114	-36.96129412857582	-346.24006776874114	6.508288775378006	-24.410452234043095	0.2674840885615113	44.23179783138908	17.623426377714885
5167000	-383.09232700863333	-346.67824482708903	-36.4140821815443	-346.67824482708903	9.337191024515597	-23.98357988991458	0.35023669146764697	42.35223452256454	17.623426377714885
5168000	-387.2534668154277	-350.87758113553	-36.37588567989771	-350.87758113553	6.634207207768721	-24.34964901324296	0.28231106658536603	42.35223452256454	14.58425671352402
5169000	-386.43196901305635	-347.93568341713325	-38.49628559592308	-347.93568341713325	8.466612086455095	-26.47004892926832	0.3417703760600856	42.35223452256454	14.58425671352402
5170000	-385.5572256241087	-347.3826280335053	-38.17459759060343	-347.3826280335053	8.133651598548088	-26.148360923948673	0.33041933661980677	42.35223452256454	14.58425671352402
5171000	-383.78639330553045	-347.419783937794	-36.366609367736416	-347.419783937794	6.403161335980783	-25.38296312701057	0.5073174629369606	28.49400516299285	14.58425671352402
5172000	-382.1803168923135	-347.50384756333284	-34.67646932898063	-347.50384756333284	6.865908713763103	-24.10756889257802	0.25341694787843555	28.49400516299285	11.864010519979837
5173000	-376.47757039706505	-343.2066883122803	-33.2708820847848	-343.2066883122803	6.000593307257775	-22.701981648382187	0.5348719367936301	28.49400516299285	11.864010519979837
